,id_left,text_left,id_right,text_right,label
2611,Q1812,what are the side effects for lyme disease,D319-7,"Protection policies – designed to provide a benefit in the event of specified event, typically a lump sum payment.",0.0
2612,Q1812,what are the side effects for lyme disease,D865-0,What It Takes is a power ballad by American hard rock band Aerosmith .,0.0
2613,Q1812,what are the side effects for lyme disease,D2788-1,Hartsfield–Jackson Atlanta International Airport is the busiest single airport in the United States.,0.0
2614,Q1812,what are the side effects for lyme disease,D587-3,"Furthermore, possession is legal or effectively legal in the Netherlands , North Korea and would be in the U.S. states of Colorado and Washington if it were not for federal law, which governs persons in all states.",0.0
2615,Q1812,what are the side effects for lyme disease,D359-1,"The war had its origin in the issue of slavery , especially the extension of slavery into the western territories.",0.0
2616,Q1015,what are  the  official languages of nigeria,D979-4,"The official language of Nigeria, English , the former colonial language, was chosen to facilitate the cultural and linguistic unity of the country.",1.0
2617,Q1015,what are  the  official languages of nigeria,D1649-5,"Ethnicity can, but does not have to, include common ancestry , appearance , cuisine , dressing style, heritage , history , language or dialect , religion , symbols , traditions , or other cultural factor.",0.0
2618,Q1015,what are  the  official languages of nigeria,D1153-4,"The Second Crusade was announced by Pope Eugene III , and was the first of the crusades to be led by European kings, namely Louis VII of France and Conrad III of Germany , with help from a number of other European nobles.",0.0
2619,Q1015,what are  the  official languages of nigeria,D2510-0,"Charles Dillon ""Casey"" Stengel (; July 30, 1890 – September 29, 1975), nicknamed ""The Old Perfessor"", was an American Major League Baseball outfielder and manager .",0.0
2620,Q1015,what are  the  official languages of nigeria,D2361-0,Primary care may be provided in community health centres.,0.0
2621,Q1015,what are  the  official languages of nigeria,D2438-0,"The United States federal earned income tax credit or earned income credit (EITC or EIC) is a refundable tax credit for low- and medium-income individuals and couples, primarily for those who have qualifying children.",0.0
2622,Q178,how does a dredge work?,D178-5,"A dredger (or “dredge” as is the general usage in the Americas) is any device, machine, or vessel that is used to excavate and remove material from the bottom of a body of water.",1.0
2623,Q178,how does a dredge work?,D2726-1,"Started as a college class project on entrepreneurship, the label was founded by Mike Mogis and Justin Oberst in 1993 (as Lumberjack Records).",0.0
2624,Q178,how does a dredge work?,D1528-1,"The United States Postal Service (USPS), also known as the Post Office and U.S. Mail, is an independent agency of the United States federal government responsible for providing postal service in the United States.",0.0
2625,Q178,how does a dredge work?,D1445-3,"Tax deposits are formally entrusted to the Federal Old-Age and Survivors Insurance Trust Fund, the Federal Disability Insurance Trust Fund, the Federal Hospital Insurance Trust Fund, or the Federal Supplementary Medical Insurance Trust Fund which comprise the Social Security Trust Fund .",0.0
2626,Q178,how does a dredge work?,D780-4,"Windows XP was released worldwide for retail sale on October 25, 2001, and over 400 million copies were in use in January 2006.",0.0
2627,Q178,how does a dredge work?,D1758-0,"Feelin' Alright? also known as ""Feeling Alright"" is a song written by Dave Mason of the English rock band Traffic from their eponymous 1968 album, Traffic .",0.0
2628,Q2354,what is the rule of the 9s,D2215-1,"In adults, the ""rule of nines"" is used to determine the total percentage of area burned for each major section of the body.",1.0
2629,Q2354,what is the rule of the 9s,D2160-0,"Cluster sampling is a sampling technique used when ""natural"" but relatively homogeneous groupings are evident in a statistical population .",0.0
2630,Q2354,what is the rule of the 9s,D2468-1,The Lend Lease act was an act where the United States had supported its allies.,0.0
2631,Q2354,what is the rule of the 9s,D592-6,"DMX has sold over 30 million records worldwide, making him one of the best-selling hip-hop artists of all time.",0.0
2632,Q2354,what is the rule of the 9s,D2291-0,"Bloemfontein (, ; Dutch for ""fountain of flowers"") is the capital city of the Free State Province of South Africa ; and, as the judicial capital of the nation, one of South Africa's three national capitals – the other two being Cape Town , the legislative capital, and Pretoria , the administrative capital.",0.0
2633,Q2354,what is the rule of the 9s,D1873-0,"A virtual machine (VM) is a software implemented abstraction of the underlying hardware , which is presented to the application layer of the system.",0.0
2634,Q2832,what is the scientific name of a cardinal bird,D2629-2,The Northern Cardinal (Cardinalis cardinalis) is a North American bird in the genus Cardinalis ; it is also known colloquially as the redbird or common cardinal.,1.0
2635,Q2832,what is the scientific name of a cardinal bird,D1287-4,"After Harris' death, Michael Gambon portrayed Dumbledore for all of the remaining films.",0.0
2636,Q2832,what is the scientific name of a cardinal bird,D2061-0,"Metformin ( BP , pronounced , ; originally sold as Glucophage) is an oral antidiabetic drug in the biguanide class.",0.0
2637,Q2832,what is the scientific name of a cardinal bird,D178-9,"If the crane is mounted on a barge, the entire vessel is referred to as a dredger.",0.0
2638,Q2832,what is the scientific name of a cardinal bird,D1964-0,Hadley (right) discussing the 2006 Israel-Lebanon crisis with Bush and Rice.,0.0
2639,Q2832,what is the scientific name of a cardinal bird,D1262-1,"Amoxicillin ( INN ), formerly amoxycillin ( BAN ), and abbreviated amox, is a moderate-spectrum, bacteriolytic, β-lactam antibiotic used to treat bacterial infections caused by susceptible microorganisms .",0.0
2640,Q1402,who composed the Singapore national anthem,D1337-1,"Composed by Zubir Said in 1958 as a theme song for official functions of the City Council of Singapore, the song was selected in 1959 as the island's anthem when it attained self-government .",1.0
2641,Q1402,who composed the Singapore national anthem,D2006-3,"Most unions in America are aligned with one of two larger umbrella organizations: the AFL-CIO created in 1955, and the Change to Win Federation which split from the AFL-CIO in 2005.",0.0
2642,Q1402,who composed the Singapore national anthem,D2047-2,Heavy metal lyrics and performance styles are generally associated with masculinity and machismo .,0.0
2643,Q1402,who composed the Singapore national anthem,D2652-4,Most of the hydrogen on Earth is in molecules such as water and organic compounds because hydrogen readily forms covalent compounds with most non-metallic elements.,0.0
2644,Q1402,who composed the Singapore national anthem,D2212-4,"It is normally involved in the metabolism of every cell of the human body, especially affecting DNA synthesis and regulation, but also fatty acid synthesis and energy production.",0.0
2645,Q1402,who composed the Singapore national anthem,D865-0,What It Takes is a power ballad by American hard rock band Aerosmith .,0.0
2646,Q2255,"What was ""Freedom Summer""?",D2121-2,"The project also set up dozens of Freedom Schools, Freedom Houses, and community centers in small towns throughout Mississippi to aid the local black population.",1.0
2647,Q2255,"What was ""Freedom Summer""?",D16-8,In the USA one tablespoon (measurement unit) is approximately 15 mL; the capacity of an actual tablespoon (dining utensil) ranges from 7 mL to 14 mL.,0.0
2648,Q2255,"What was ""Freedom Summer""?",D547-3,It has been listed as endangered on the United States Fish and Wildlife Service list of endangered species since 8 August 1991.,0.0
2649,Q2255,"What was ""Freedom Summer""?",D1859-2,"Matches are played between two teams of seven players riding flying broomsticks, using four balls and six elevated ring-shaped goals, three on each side of the Quidditch pitch (field).",0.0
2650,Q2255,"What was ""Freedom Summer""?",D743-2,The color burgundy is similar to other shades of dark red such as maroon .,0.0
2651,Q2255,"What was ""Freedom Summer""?",D2138-0,"Motorcycle speedway, usually referred to as speedway, is a motorcycle sport involving four and sometimes up to six riders competing over four anti-clockwise laps of an oval circuit.",0.0
2652,Q1296,what is a contingent fee with an attorney,D1240-1,"In the law , it is defined as a ""fee charged for a lawyer's services only if the lawsuit is successful or is favorably settled out of court....",1.0
